run_id,strategy,oracle,cumulative_llm_calls,cumulative_labels,pp_f1w
smoke_margin_gt,margin,gt_dryrun,150,150,0.6905702831023248
smoke_margin_gt,margin,gt_dryrun,200,200,0.7184231530620795
smoke_margin_gt,margin,gt_dryrun,250,250,0.7666383850310778
smoke_periodic_gt,margin,gt_dryrun,50,50,0.6239475695599092
smoke_periodic_gt,margin,gt_dryrun,100,100,0.6357169707151749
smoke_periodic_gt,margin,gt_dryrun,150,150,0.6440279953697041
smoke_periodic_gt,margin,gt_dryrun,200,200,0.6649591830080969
smoke_periodic_gt,margin,gt_dryrun,250,250,0.6731191427110049
smoke_periodic_gt,margin,gt_dryrun,300,300,0.6832488132770974
smoke_periodic_gt,margin,gt_dryrun,350,350,0.6843352474677119
smoke_periodic_gt,margin,gt_dryrun,400,400,0.7017641666698103
smoke_periodic_gt,margin,gt_dryrun,450,450,0.7290674794981163
smoke_periodic_gt,margin,gt_dryrun,500,500,0.7717781394516626
smoke_periodic_gt,margin,gt_dryrun,550,550,0.795154412146591
smoke_periodic_gt,margin,gt_dryrun,600,600,0.8111959259418958
smoke_periodic_gt,margin,gt_dryrun,650,650,0.8221382274794956
smoke_periodic_gt,margin,gt_dryrun,700,700,0.8355423324448179
smoke_periodic_gt,margin,gt_dryrun,750,750,0.8422916119417682
smoke_periodic_gt,margin,gt_dryrun,800,800,0.8490368957009424
smoke_periodic_gt,margin,gt_dryrun,850,850,0.8513242199269057
smoke_periodic_gt,margin,gt_dryrun,900,900,0.8545691291884342
smoke_periodic_gt,margin,gt_dryrun,950,950,0.8612187423444374
smoke_periodic_gt,margin,gt_dryrun,1000,1000,0.8633624723857354
smoke_periodic_gt,margin,gt_dryrun,1050,1050,0.8634022242960891
smoke_periodic_gt,margin,gt_dryrun,1100,1100,0.8655416582957945
smoke_periodic_gt,margin,gt_dryrun,1150,1150,0.8688133889336299
smoke_periodic_gt,margin,gt_dryrun,1200,1200,0.8720371862906241
smoke_periodic_gt,margin,gt_dryrun,1250,1250,0.8731274874770072
smoke_seed2026,margin,gt_dryrun,50,50,0.6417461235451509
smoke_seed2026,margin,gt_dryrun,100,100,0.6476502359159497
smoke_seed2026,margin,gt_dryrun,150,150,0.6743023078314624
smoke_step4_gt,margin,gt_dryrun,50,50,0.6239475695599092
smoke_step4_gt,margin,gt_dryrun,100,100,0.6371090182297772
smoke_step4_gt,margin,gt_dryrun,150,150,0.6454036485325902
