run_id,strategy,oracle,round,n_accepted,pp_f1w,pp_recall_phish,pp_ece
drift_anchored_llm_periodic_temporal,drift_anchored,llm,23,1141,0.7669769363745452,0.569593147751606,0.1864964795227117
drift_anchored_llm_periodic_temporal,drift_anchored,llm,24,1190,0.7705739799654965,0.576017130620985,0.1870040441250156
drift_anchored_llm_periodic_temporal,drift_anchored,llm,25,1240,0.7729639034320187,0.5802997858672377,0.1872102839853293
drift_anchored_llm_periodic_temporal_B,drift_anchored,llm,0,0,0.6233718201816931,0.3597430406852248,0.312490974846157
drift_anchored_llm_periodic_temporal_B,drift_anchored,llm,1,50,0.624261529542696,0.3597430406852248,0.3092133466001416
drift_anchored_llm_periodic_temporal_B,drift_anchored,llm,2,100,0.6285457398980647,0.3704496788008565,0.3005150347184714
drift_anchored_llm_periodic_temporal_B,drift_anchored,llm,3,149,0.624261529542696,0.3597430406852248,0.3028118219573685
drift_anchored_llm_periodic_temporal_B,drift_anchored,llm,4,199,0.6362103085106234,0.3725910064239828,0.2887803116869118
drift_anchored_llm_periodic_temporal_B,drift_anchored,llm,5,249,0.637910519252179,0.3683083511777302,0.2912290273095204
drift_anchored_llm_periodic_temporal_B,drift_anchored,llm,6,299,0.6344376712877267,0.3576017130620985,0.2960815762732462
drift_anchored_llm_periodic_temporal_B,drift_anchored,llm,7,349,0.6498207928405538,0.3768736616702355,0.287031160226343
drift_anchored_llm_periodic_temporal_B,drift_anchored,llm,8,399,0.6442042936228833,0.3683083511777302,0.2894963944180064
drift_anchored_llm_periodic_temporal_B,drift_anchored,llm,9,449,0.6394370897161092,0.3597430406852248,0.2920635423322051
drift_anchored_llm_periodic_temporal_B,drift_anchored,llm,10,499,0.6600043483099175,0.3940042826552462,0.2647777994535678
drift_anchored_llm_periodic_temporal_B,drift_anchored,llm,11,549,0.6758980331758987,0.4175588865096359,0.2525873100306953
drift_anchored_llm_periodic_temporal_B,drift_anchored,llm,12,599,0.6984508955989036,0.4539614561027837,0.2423272799457493
drift_anchored_llm_periodic_temporal_B,drift_anchored,llm,13,649,0.7023600470314624,0.4603854389721627,0.2373519527109392
drift_anchored_llm_periodic_temporal_B,drift_anchored,llm,14,699,0.6990300111921175,0.4518201284796574,0.2428745601896907
drift_anchored_llm_periodic_temporal_B,drift_anchored,llm,15,748,0.7025926059356287,0.45610278372591,0.2373898211550474
drift_anchored_llm_periodic_temporal_B,drift_anchored,llm,16,798,0.7232191007224006,0.4903640256959314,0.2300325042864002
drift_anchored_llm_periodic_temporal_B,drift_anchored,llm,17,847,0.728290062852207,0.4989293361884368,0.2233459647802369
drift_anchored_llm_periodic_temporal_B,drift_anchored,llm,18,897,0.7433102556383185,0.5246252676659529,0.2110976891153044
drift_anchored_llm_periodic_temporal_B,drift_anchored,llm,19,947,0.7638035783439464,0.5674518201284796,0.1920216334411883
drift_anchored_llm_periodic_temporal_B,drift_anchored,llm,20,997,0.768804162305031,0.5781584582441114,0.1807668441116723
drift_anchored_llm_periodic_temporal_B,drift_anchored,llm,21,1047,0.7806570990523584,0.5995717344753747,0.1760161582736374
drift_anchored_llm_periodic_temporal_B,drift_anchored,llm,22,1097,0.7865270194198831,0.6102783725910065,0.1744718131650854
drift_anchored_llm_periodic_temporal_B,drift_anchored,llm,23,1147,0.7911969535221411,0.6188436830835118,0.1739452637056069
drift_anchored_llm_periodic_temporal_B,drift_anchored,llm,24,1197,0.7981599840833432,0.6316916488222698,0.1681426547101091
drift_anchored_llm_periodic_temporal_B,drift_anchored,llm,25,1247,0.8004701367937311,0.6359743040685225,0.1682575806083102
drift_anchored_llm_periodic_temporal_B_v4,drift_anchored,llm,0,0,0.6233718201816931,0.3597430406852248,0.312490974846157
drift_anchored_llm_periodic_temporal_B_v4,drift_anchored,llm,1,50,0.6200450358859128,0.3533190578158458,0.3121957737134189
drift_anchored_llm_periodic_temporal_B_v4,drift_anchored,llm,2,100,0.6219704413082003,0.3576017130620985,0.3091040108817884
drift_anchored_llm_periodic_temporal_B_v4,drift_anchored,llm,3,149,0.6228588795672243,0.3576017130620985,0.3081247689115338
drift_anchored_llm_periodic_temporal_B_v4,drift_anchored,llm,4,198,0.6298440265132934,0.3683083511777302,0.2951067852319711
drift_anchored_llm_periodic_temporal_B_v4,drift_anchored,llm,5,248,0.6333125575918891,0.3640256959314775,0.2984894306708915
drift_anchored_llm_periodic_temporal_B_v4,drift_anchored,llm,6,298,0.6257213997851111,0.3511777301927195,0.2997537140426654
drift_anchored_llm_periodic_temporal_B_v4,drift_anchored,llm,7,347,0.6393102897921966,0.3704496788008565,0.2887303451296591
drift_anchored_llm_periodic_temporal_B_v4,drift_anchored,llm,8,396,0.6330154785636539,0.3554603854389722,0.2957368398453255
drift_anchored_llm_periodic_temporal_B_v4,drift_anchored,llm,9,445,0.6301621595480351,0.3511777301927195,0.2987090824595535
drift_anchored_llm_periodic_temporal_B_v4,drift_anchored,llm,10,493,0.6535724936480046,0.3854389721627409,0.2733936078740084
drift_anchored_llm_periodic_temporal_B_v4,drift_anchored,llm,11,543,0.6627492701196914,0.3982869379014989,0.2673553386112641
drift_anchored_llm_periodic_temporal_B_v4,drift_anchored,llm,12,590,0.6686432315756552,0.4089935760171306,0.2594305929834856
drift_anchored_llm_periodic_temporal_B_v4,drift_anchored,llm,13,637,0.6839378680171366,0.430406852248394,0.2559147382742278
drift_anchored_llm_periodic_temporal_B_v4,drift_anchored,llm,14,686,0.6911237367694816,0.4389721627408993,0.2502950783618618
drift_anchored_llm_periodic_temporal_B_v4,drift_anchored,llm,15,727,0.6937686302161898,0.443254817987152,0.249007374435904
drift_anchored_llm_periodic_temporal_B_v4,drift_anchored,llm,16,773,0.7029516285004126,0.4582441113490364,0.2432708526185691
drift_anchored_llm_periodic_temporal_B_v4,drift_anchored,llm,17,820,0.7094422362989184,0.4689507494646681,0.2375450471615604
drift_anchored_llm_periodic_temporal_B_v4,drift_anchored,llm,18,868,0.7270254131977419,0.4967880085653104,0.226148904552138
drift_anchored_llm_periodic_temporal_B_v4,drift_anchored,llm,19,908,0.7556177273789443,0.5460385438972163,0.2044369313036838
drift_anchored_llm_periodic_temporal_B_v4,drift_anchored,llm,20,954,0.7629160434790394,0.5588865096359743,0.1939328396267944
drift_anchored_llm_periodic_temporal_B_v4,drift_anchored,llm,21,1002,0.7655561117391069,0.5653104925053534,0.1908202547563392
drift_anchored_llm_periodic_temporal_B_v4,drift_anchored,llm,22,1046,0.7810891723005066,0.5931477516059958,0.1857459647776485
drift_anchored_llm_periodic_temporal_B_v4,drift_anchored,llm,23,1091,0.7871722347240705,0.6059957173447538,0.1836951161767463
drift_anchored_llm_periodic_temporal_B_v4,drift_anchored,llm,24,1136,0.7965254656092868,0.6231263383297645,0.1784824700000992
drift_anchored_llm_periodic_temporal_B_v4,drift_anchored,llm,25,1179,0.798690088315571,0.6252676659528907,0.1782993139726709
drift_anchored_llm_periodic_temporal_B_v4_hard_filter,drift_anchored,llm,0,0,0.6233718201816931,0.3597430406852248,0.312490974846157
drift_anchored_llm_periodic_temporal_B_v4_hard_filter,drift_anchored,llm,1,49,0.6172196917808749,0.3490364025695932,0.3179866402990415
drift_anchored_llm_periodic_temporal_B_v4_hard_filter,drift_anchored,llm,2,99,0.6219704413082003,0.3576017130620985,0.3114530967926084
drift_anchored_llm_periodic_temporal_B_v4_hard_filter,drift_anchored,llm,3,148,0.621453387098813,0.3554603854389722,0.3104769832607448
